bTaeGut2	scaffold_542_arrow_ctg1	59900	71900	4	10	0.38	0.13	0.42
bTaeGut2	scaffold_544_arrow_ctg1	0	29000	5	21	0.51	0.16	0.54
bTaeGut2	scaffold_544_arrow_ctg1	31500	51500	4	8	0.48	0.23	0.52
bTaeGut2	scaffold_544_arrow_ctg1	52800	76100	4	16	0.27	0.11	0.32
bTaeGut2	scaffold_545_arrow_ctg1	4500	47400	5	21	0.45	0.23	0.51
bTaeGut2	scaffold_546_arrow_ctg1	34500	37900	6	21	0.41	0.00	0.41
bTaeGut2	scaffold_546_arrow_ctg1	41500	43300	21	21	0.39	0.00	0.39
bTaeGut2	scaffold_548_arrow_ctg1	0	15500	4	7	0.20	0.07	0.20
bTaeGut2	scaffold_549_arrow_ctg1_2	3800	12100	6	6	0.49	0.03	0.51
bTaeGut2	scaffold_549_arrow_ctg1_2	17100	48900	6	21	0.29	0.04	0.31
bTaeGut2	scaffold_550_arrow_ctg1	23000	28700	9	9	0.27	0.04	0.27
bTaeGut2	scaffold_552_arrow_ctg1	11200	17400	9	9	0.54	0.15	0.59
bTaeGut2	scaffold_553_arrow_ctg1	5500	32300	4	7	0.08	0.03	0.08
bTaeGut2	super_scaffold_1A	8094400	8102000	12	12	0.11	0.01	0.11
bTaeGut2	super_scaffold_1A	32507600	32515900	5	5	0.62	0.11	0.62
bTaeGut2	super_scaffold_1A	32759300	32791600	4	21	0.03	0.01	0.03
bTaeGut2	super_scaffold_1A	47941700	47950900	4	4	0.01	0.00	0.01
bTaeGut2	super_scaffold_1A	59370600	59376000	5	5	0.00	0.31	0.31
bTaeGut2	scaffold_58_arrow_ctg1	17500	24900	4	4	0.49	0.11	0.54
bTaeGut2	scaffold_62_arrow_ctg1	449900	475200	5	5	0.19	0.02	0.19
bTaeGut2	scaffold_62_arrow_ctg1	490900	526000	5	7	0.12	0.04	0.12
bTaeGut2	scaffold_62_arrow_ctg1	603200	612100	4	7	0.51	0.11	0.60
bTaeGut2	scaffold_62_arrow_ctg1	618500	660200	4	13	0.34	0.11	0.39
bTaeGut2	scaffold_65_arrow_ctg1	3000	10500	5	13	0.94	0.01	0.94
bTaeGut2	scaffold_65_arrow_ctg1	30100	40500	4	4	0.15	0.06	0.17
bTaeGut2	scaffold_67_arrow_ctg1	8800	50300	4	6	0.07	0.03	0.08
bTaeGut2	scaffold_68_arrow_ctg1	0	41900	4	21	0.60	0.19	0.67
bTaeGut2	scaffold_70_arrow_ctg1	0	8100	4	4	0.07	0.04	0.10
bTaeGut2	scaffold_70_arrow_ctg1	26400	35500	8	8	0.23	0.04	0.23
bTaeGut2	scaffold_70_arrow_ctg1	38100	47800	6	6	0.14	0.00	0.14
bTaeGut2	scaffold_72_arrow_ctg1	0	40300	4	11	0.33	0.05	0.34
bTaeGut2	scaffold_72_arrow_ctg1	58400	67400	5	5	0.13	0.00	0.13
bTaeGut2	scaffold_76_arrow_ctg1	3600	50300	5	21	0.50	0.13	0.53
bTaeGut2	scaffold_76_arrow_ctg1	55000	65500	5	10	0.73	0.07	0.73
bTaeGut2	scaffold_76_arrow_ctg1	71300	85800	6	16	0.36	0.12	0.43
bTaeGut2	scaffold_76_arrow_ctg1	94200	151700	4	21	0.52	0.13	0.57
bTaeGut2	scaffold_77_arrow_ctg1	5700	13600	5	5	0.19	0.05	0.24
bTaeGut2	scaffold_81_arrow_ctg1	9100	22100	9	21	0.30	0.06	0.33
bTaeGut2	scaffold_85_arrow_ctg1	1900	13100	4	7	0.10	0.00	0.10
bTaeGut2	scaffold_8_arrow_ctg1	0	22300	4	8	0.78	0.18	0.78
bTaeGut2	super_scaffold_2	10034800	10120600	4	14	0.12	0.02	0.12
bTaeGut2	super_scaffold_2	10178000	10209800	4	13	0.04	0.01	0.04
bTaeGut2	super_scaffold_2	54702300	54718000	4	4	0.08	0.03	0.08
bTaeGut2	super_scaffold_2	72841900	72858800	16	21	0.05	0.03	0.05
bTaeGut2	super_scaffold_2	78480700	78495000	4	4	0.07	0.00	0.07
bTaeGut2	super_scaffold_2	97214200	97219400	7	7	0.37	0.37	0.69
bTaeGut2	super_scaffold_2	129705400	129735000	5	21	0.06	0.02	0.06
bTaeGut2	super_scaffold_22	3059000	3068900	6	11	0.01	0.99	0.99
bTaeGut2	super_scaffold_3	9157400	9193700	8	21	0.39	0.10	0.39
bTaeGut2	super_scaffold_3	9776600	9809700	6	19	0.38	0.06	0.38
bTaeGut2	super_scaffold_3	32173000	32180600	5	5	1.00	0.38	1.00
bTaeGut2	super_scaffold_3	34242600	34252200	4	4	0.01	0.00	0.01
bTaeGut2	super_scaffold_3	75913800	75924000	4	4	0.00	0.00	0.00
bTaeGut2	super_scaffold_3	92491300	92499400	4	4	1.00	0.16	1.00
bTaeGut2	super_scaffold_1	3700	23200	5	5	0.01	0.48	0.49
bTaeGut2	super_scaffold_1	19913200	19945200	5	5	0.10	0.02	0.10
bTaeGut2	super_scaffold_1	19995300	20002800	21	21	0.00	0.01	0.01
bTaeGut2	super_scaffold_1	25601400	25606700	6	6	0.00	0.93	0.93
bTaeGut2	super_scaffold_1	71397400	71397800	10	10	0.32	0.00	0.32
bTaeGut2	super_scaffold_1	115968700	115986000	4	4	0.15	0.03	0.17
bTaeGut2	super_scaffold_11	0	2700	4	9	0.00	0.05	0.05
bTaeGut2	super_scaffold_9	2733900	2744300	4	4	0.18	0.11	0.18
bTaeGut2	super_scaffold_7	2452900	2511900	4	21	0.13	0.09	0.15
bTaeGut2	super_scaffold_7	3567000	3576800	5	5	0.11	0.07	0.16
bTaeGut2	super_scaffold_7	10639900	10648700	15	21	0.00	0.54	0.54
bTaeGut2	super_scaffold_7	28692000	28700100	4	4	0.99	0.13	0.99
bTaeGut2	super_scaffold_4A	19922900	19938900	12	21	0.14	0.16	0.30
bTaeGut2	super_scaffold_27	972900	992000	15	21	0.00	0.74	0.74
bTaeGut2	super_scaffold_24	524600	530600	21	21	0.00	0.41	0.41
bTaeGut2	super_scaffold_24	664900	694600	4	7	0.33	0.06	0.33
bStrHab1	S1	28995000	29004300	4	4	0.61	0.20	0.66
bStrHab1	S1	122318700	122333000	12	21	0.04	0.41	0.43
bStrHab1	S1	122338100	122346400	11	21	0.11	0.46	0.56
bStrHab1	S1	122462900	122463700	4	4	0.13	0.00	0.13
bStrHab1	S1	122476000	122504400	4	21	0.17	0.44	0.56
bStrHab1	S1	122509400	122524700	10	18	0.04	0.39	0.42
bStrHab1	S1	150089700	150129000	4	10	0.09	0.13	0.20
bStrHab1	S1	150455800	150488200	4	6	0.10	0.13	0.20
bStrHab1	S2	18868300	18917700	4	10	0.16	0.34	0.46
bStrHab1	S2	51872700	51881100	4	4	0.93	0.18	0.97
bStrHab1	S2	84668900	84675600	4	4	1.00	0.96	1.00
bStrHab1	S2	108206700	108218900	5	5	0.10	0.09	0.11
bStrHab1	S2	110250400	110262300	7	7	0.00	0.00	0.00
bStrHab1	S2	122995500	123005300	5	5	0.15	0.03	0.18
bStrHab1	S2	123015600	123022600	6	21	0.04	0.04	0.07
bStrHab1	S3	0	5400	7	7	1.00	0.93	1.00
bStrHab1	S3	49194800	49204900	12	21	0.01	0.00	0.01
bStrHab1	S3	97839500	97847600	6	6	0.09	0.03	0.09
bStrHab1	S3	98085900	98103400	4	4	0.08	0.03	0.08
bStrHab1	S4	57294700	57305800	10	16	0.02	0.00	0.02
bStrHab1	S4	77886900	77927600	4	4	0.10	0.03	0.10
bStrHab1	S4	83024900	83035800	4	8	0.46	0.01	0.46
bStrHab1	S4	84146600	84152300	6	6	0.52	0.00	0.52
bStrHab1	S5	9508100	9517200	5	5	0.93	0.23	0.97
bStrHab1	S5	9520000	9529200	5	5	0.93	0.22	0.97
bStrHab1	S5	10015000	10022400	5	5	0.24	0.00	0.24
bStrHab1	S5	24502300	24509500	5	5	0.62	0.28	0.66
bStrHab1	S5	72826400	72827100	7	7	0.00	0.55	0.55
bStrHab1	S5	78514000	78529300	6	21	0.17	0.00	0.17
bStrHab1	S5	80062200	80073100	4	4	0.02	0.00	0.02
bStrHab1	S5	80140600	80154200	4	4	0.08	0.05	0.08
bStrHab1	S5	86429000	86452400	7	11	0.00	0.18	0.18
bStrHab1	S6	2000	5700	21	21	0.00	0.28	0.28
bStrHab1	S6	16875200	16883200	4	4	0.01	0.00	0.01
bStrHab1	S6	50842200	50848800	6	6	0.34	0.15	0.47
bStrHab1	S7	923000	927300	9	9	0.26	0.20	0.39
bStrHab1	S7	2147300	2164800	4	21	0.48	0.51	0.67
bStrHab1	S7	9630200	9642900	11	21	0.26	0.17	0.38
bStrHab1	S7	18100100	18114400	5	14	0.06	0.00	0.06
bStrHab1	S7	38775500	38784000	4	4	0.07	0.07	0.07
bStrHab1	S7	41077300	41084300	5	5	0.57	0.16	0.73
bStrHab1	S7	49453200	49458300	4	4	0.44	0.08	0.49
bStrHab1	S7	55892400	55928400	4	4	0.11	0.06	0.11
bStrHab1	S7	61801000	61803400	21	21	0.88	0.00	0.88
bStrHab1	S8	22470400	22475900	6	6	0.47	0.46	0.72
bStrHab1	S8	57385100	57393600	7	7	0.03	0.00	0.03
bStrHab1	S9	8498500	8505300	4	4	0.66	0.29	0.72
bStrHab1	S9	12323800	12346100	4	4	0.04	0.00	0.04
bStrHab1	S9	39190200	39261900	7	21	0.07	0.04	0.07
bStrHab1	S9	39270300	39289500	5	17	0.03	0.01	0.04
bStrHab1	S9	63440000	63488900	4	21	0.08	0.08	0.13
bStrHab1	S10	22210800	22224800	6	6	0.05	0.00	0.05
bStrHab1	S10	22348000	22369600	7	21	0.22	0.13	0.26
bStrHab1	S10	42264100	42273200	5	5	0.18	0.02	0.18
bStrHab1	S10	44367400	44406500	4	4	0.08	0.06	0.08
bStrHab1	S10	44419600	44431400	13	21	0.14	0.34	0.44
bStrHab1	S12	16181700	16189200	4	4	0.05	0.00	0.05
bStrHab1	S12	20153900	20168500	4	4	0.02	0.01	0.03
bStrHab1	S13	2339400	2348500	21	21	0.62	0.00	0.62
bStrHab1	S13	4959800	4966000	21	21	0.54	0.00	0.54
bStrHab1	S13	6513700	6520700	4	4	0.91	0.00	0.91
bStrHab1	S13	7385700	7391200	4	4	0.40	0.19	0.59
bStrHab1	S13	9800300	9808900	5	5	0.21	0.26	0.30
bStrHab1	S13	12477700	12487100	6	6	0.66	0.19	0.71
bStrHab1	S13	18729300	18738400	5	5	0.65	0.21	0.70
bStrHab1	S13	20127300	20136800	11	17	0.47	0.22	0.68
bStrHab1	S13	23179500	23184700	5	5	0.36	0.00	0.36
bStrHab1	S13	23916900	23926500	8	12	0.47	0.22	0.69
bStrHab1	S13	25153600	25163200	7	7	0.46	0.24	0.70
bStrHab1	S13	25468600	25472900	4	4	0.32	0.37	0.49
bStrHab1	S13	28193200	28202700	5	5	0.46	0.24	0.70
bStrHab1	S13	28344900	28348600	6	6	0.65	0.00	0.65
bStrHab1	S13	29513700	29522600	6	6	0.70	0.21	0.75
bStrHab1	S13	35146700	35153100	4	4	0.27	0.16	0.40
bStrHab1	S13	35904300	35906200	4	4	0.00	0.05	0.05
bStrHab1	S13	36699000	36708500	12	21	0.46	0.24	0.70
bStrHab1	S13	36852600	36857900	5	5	0.48	0.00	0.48
bStrHab1	S13	36989400	36994600	5	5	0.40	0.00	0.40
bStrHab1	S14	1500	12900	4	9	0.20	0.19	0.23
bStrHab1	S14	33400	40200	9	9	0.28	0.16	0.31
bStrHab1	S14	68900	77500	7	14	0.41	0.24	0.43
bStrHab1	S14	133000	166600	5	21	0.21	0.12	0.27
bStrHab1	S14	7171200	7188100	4	21	0.25	0.66	0.72
bStrHab1	S15	0	35200	6	21	0.22	0.15	0.26
bStrHab1	S15	46700	51900	6	6	0.13	0.06	0.19
bStrHab1	S15	81100	93000	5	10	0.18	0.03	0.20
bStrHab1	S15	102300	111900	5	10	0.20	0.01	0.20
bStrHab1	S15	124400	138000	10	21	0.18	0.08	0.23
bStrHab1	S15	165600	171800	4	4	0.40	0.23	0.48
bStrHab1	S15	186600	200600	6	21	0.24	0.06	0.28
bStrHab1	S16	32300	62300	4	10	0.83	0.17	0.84
bStrHab1	S16	647100	740300	4	9	0.07	0.03	0.07
bStrHab1	S16	742500	755500	5	5	0.05	0.00	0.05
bStrHab1	S16	1043700	1061300	5	5	0.09	0.01	0.09
bStrHab1	S16	1096000	1109700	4	4	0.00	0.00	0.00
bStrHab1	S16	4584600	4605300	6	11	0.04	0.01	0.04
bStrHab1	S16	7531200	7537500	4	4	0.00	0.00	0.00
bStrHab1	S16	8244700	8253700	5	5	0.00	0.00	0.00
bStrHab1	S16	12191600	12221700	5	9	0.21	0.03	0.24
bStrHab1	S17	12860100	12880700	6	11	0.18	0.03	0.21
bStrHab1	S18	12222000	12274300	5	21	0.22	0.12	0.27
bStrHab1	S18	12287000	12299900	9	21	0.18	0.04	0.20
bStrHab1	S20	0	45200	5	5	0.06	0.45	0.47
bStrHab1	S20	7111300	7155100	4	21	0.33	0.20	0.37
bStrHab1	S20	7370100	7411200	4	21	0.25	0.12	0.27
bStrHab1	S21	6721700	6734500	5	21	0.16	0.09	0.20
bStrHab1	S22	0	6600	8	21	0.04	0.58	0.62
bStrHab1	S22	2901000	2929200	4	21	0.06	0.47	0.48
bStrHab1	S22	5717700	5721300	4	4	0.11	0.00	0.11
bStrHab1	S22	5778900	5784300	10	10	0.51	0.32	0.59
bStrHab1	S23	33900	46600	7	21	0.22	0.11	0.29
bStrHab1	S23	4676300	4730200	6	6	0.02	0.01	0.02
bStrHab1	S23	4849100	4896000	5	6	0.08	0.04	0.08
bStrHab1	S23	5587900	5591100	21	21	0.00	0.74	0.74
bStrHab1	S24	3800	19400	5	21	0.21	0.14	0.28
bStrHab1	S24	101200	119700	7	11	0.33	0.07	0.35
bStrHab1	S24	3871800	3874700	14	21	0.00	0.61	0.61
bStrHab1	S24	5488500	5492100	4	4	0.49	0.26	0.49
bStrHab1	S25	1708800	1726400	5	5	0.10	0.03	0.12
bStrHab1	S25	2699600	2711700	7	21	0.23	0.15	0.30
bStrHab1	S25	2718100	2727200	10	10	0.73	0.21	0.75
bStrHab1	S25	2739200	2783900	5	21	0.27	0.14	0.32
bStrHab1	S26	1402100	1411600	4	4	0.11	0.03	0.11
bStrHab1	S26	1454700	1461200	4	4	0.03	0.00	0.03
bStrHab1	S26	2873400	2881300	9	9	1.00	0.00	1.00
bStrHab1	NC_044298.1_ctg1	15100	59600	4	21	0.25	0.15	0.29
bStrHab1	NC_044298.1_ctg1	338600	365400	6	21	0.25	0.06	0.28
bStrHab1	NW_022045577.1_ctg1	0	32600	4	21	0.33	0.23	0.39
bStrHab1	NW_022045577.1_ctg1	49300	54600	4	4	0.27	0.06	0.27
bStrHab1	NW_022045578.1_ctg1	0	27200	4	21	0.34	0.79	0.84
bStrHab1	NW_022045580.1_ctg1	12200	60200	4	21	0.04	0.55	0.56
bStrHab1	NW_022045583.1_ctg1	0	30600	4	21	0.29	0.21	0.38
bStrHab1	NW_022045584.1_ctg1	34400	38500	4	8	0.12	0.00	0.12
bStrHab1	NW_022045587.1_ctg1	1500	38800	5	21	0.23	0.09	0.24
bStrHab1	NW_022045589.1_ctg1	204700	222500	4	16	0.19	0.08	0.24
bStrHab1	NW_022045591.1_ctg1	16200	59400	11	21	0.04	0.00	0.04
bStrHab1	NW_022045591.1_ctg1	67800	76600	6	21	0.44	0.09	0.49
bStrHab1	NW_022045596.1_ctg1	35000	46900	7	21	0.27	0.18	0.36
bStrHab1	NW_022045597.1_ctg1	114500	114600	21	21	0.00	0.88	0.88
bStrHab1	NW_022045599.1_ctg1	10000	52000	5	21	0.19	0.14	0.25
bStrHab1	NW_022045600.1_ctg1	0	6600	4	4	0.21	0.02	0.21
bStrHab1	NW_022045600.1_ctg1	21100	22900	21	21	0.00	0.00	0.00
bStrHab1	NW_022045600.1_ctg1	31400	38800	6	21	0.19	0.12	0.29
bStrHab1	NW_022045601.1_ctg1	0	16300	4	21	0.19	0.16	0.27
bStrHab1	NW_022045602.1_ctg1	245100	252900	8	21	0.39	0.59	0.64
bStrHab1	NW_022045606.1_ctg1	66600	73400	7	7	0.72	0.67	0.72
bStrHab1	NW_022045608.1_ctg1	7500	13400	4	4	0.23	0.03	0.23
bStrHab1	NW_022045608.1_ctg1	26700	44500	5	5	0.24	0.06	0.27
bStrHab1	NW_022045611.1_ctg1	0	43100	4	21	0.22	0.12	0.27
bStrHab1	NW_022045611.1_ctg1	45300	50200	5	5	0.21	0.11	0.21
bStrHab1	NW_022045617.1_ctg1	0	5200	6	11	0.31	0.11	0.38
bStrHab1	NW_022045617.1_ctg1	50100	59000	5	18	0.26	0.16	0.38
bStrHab1	NW_022045619.1_ctg1	40900	62800	4	21	0.27	0.15	0.35
bStrHab1	NW_022045621.1_ctg1	11300	16800	14	14	0.02	0.00	0.02
bStrHab1	NW_022045625.1_ctg1	1200	29200	5	21	0.28	0.17	0.33
bStrHab1	NW_022045625.1_ctg1	41700	50400	5	13	0.24	0.09	0.26
bStrHab1	NW_022045627.1_ctg1	121600	147400	4	18	0.42	0.02	0.42
bStrHab1	NW_022045628.1_ctg1	225600	226800	8	8	0.00	0.00	0.00
bStrHab1	NW_022045628.1_ctg1	451400	453700	16	16	0.02	0.00	0.02
bStrHab1	NW_022045628.1_ctg1	457500	458600	21	21	0.00	0.21	0.21
bStrHab1	NW_022045629.1_ctg1	342700	348000	10	16	0.45	0.15	0.46
bStrHab1	NW_022045631.1_ctg1	212400	215500	5	12	0.10	0.18	0.26
bStrHab1	NW_022045637.1_ctg1	3000	22800	6	21	0.28	0.19	0.32
bStrHab1	NW_022045639.1_ctg1	156700	164800	4	11	0.24	0.12	0.28
bCalAnn1	Superscaffold_1	46141500	46155900	21	21	0.10	0.25	0.29
bCalAnn1	Superscaffold_1	60664300	60671800	4	4	0.00	0.71	0.71
bCalAnn1	Superscaffold_1	64313000	64388000	6	21	0.22	0.08	0.27
bCalAnn1	Superscaffold_1	66266600	66277200	8	8	0.16	0.09	0.16
bCalAnn1	Superscaffold_1	100700300	100709300	4	9	0.86	0.86	0.89
bCalAnn1	Superscaffold_1	156513900	156535400	5	5	0.12	0.02	0.14
bCalAnn1	Superscaffold_1	161925700	161947000	7	7	0.54	0.05	0.54
bCalAnn1	Superscaffold_2	45421000	45448800	6	13	0.07	0.01	0.08
bCalAnn1	Superscaffold_2	51015000	51105300	4	17	0.12	0.02	0.12
bCalAnn1	Superscaffold_2	54711200	54733900	7	11	0.09	0.09	0.17
bCalAnn1	Superscaffold_2	56138200	56144500	5	5	1.00	0.14	1.00
bCalAnn1	Superscaffold_2	71781300	71788000	4	4	0.56	0.18	0.64
bCalAnn1	Superscaffold_2	77662100	77670200	8	8	0.44	0.09	0.44
bCalAnn1	Superscaffold_2	77946200	77953600	14	14	0.44	0.04	0.44
bCalAnn1	Superscaffold_2	150604100	150631600	5	5	0.32	0.02	0.32
bCalAnn1	Superscaffold_3	8200	18400	5	5	0.03	0.05	0.08
bCalAnn1	Superscaffold_3	37151300	37163100	5	5	0.12	0.00	0.12
bCalAnn1	Superscaffold_3	41728500	41734400	7	7	0.08	0.00	0.08
bCalAnn1	Superscaffold_3	46664800	46696100	5	5	0.03	0.04	0.05
bCalAnn1	Superscaffold_3	54805700	54870400	4	21	0.05	0.17	0.19
bCalAnn1	Superscaffold_3	69514100	69522100	4	4	0.19	0.16	0.25
bCalAnn1	Superscaffold_3	72788000	72794200	6	6	0.37	0.00	0.37
bCalAnn1	Superscaffold_3	76802400	76814600	6	21	0.18	0.37	0.41
bCalAnn1	Superscaffold_3	90081600	90094800	8	14	0.07	0.00	0.07
bCalAnn1	Superscaffold_4A	16809800	16829200	4	4	0.03	0.01	0.03
bCalAnn1	Superscaffold_4A	44160600	44331000	4	4	0.05	0.01	0.05
bCalAnn1	Superscaffold_4A	44559500	44739400	4	5	0.04	0.01	0.04
bCalAnn1	Superscaffold_4B	0	21600	8	21	0.06	0.09	0.12
bCalAnn1	Superscaffold_4B	11736000	11744100	5	5	0.50	0.14	0.55
bCalAnn1	Superscaffold_4B	12558500	12567400	5	5	0.51	0.22	0.63
bCalAnn1	Superscaffold_4B	23274100	23291900	5	10	0.06	0.15	0.19
bCalAnn1	Superscaffold_5	14569200	14581000	5	5	0.17	0.12	0.22
bCalAnn1	Superscaffold_5	16634900	16645800	7	13	0.06	0.08	0.13
bCalAnn1	Superscaffold_5A	5879800	5897900	6	21	0.18	0.00	0.18
bCalAnn1	Superscaffold_5A	19451800	19459800	4	4	0.49	0.12	0.56
bCalAnn1	Superscaffold_5A	34982100	34989800	5	5	0.00	0.00	0.00
bCalAnn1	Superscaffold_7	11149900	11171000	4	4	0.09	0.00	0.09
bCalAnn1	Superscaffold_7	19436100	19467800	4	14	0.12	0.01	0.12
bCalAnn1	Superscaffold_7	32626500	32641400	4	21	0.07	0.05	0.11
bCalAnn1	Superscaffold_7	32688700	32698500	7	7	0.92	0.31	0.97
bCalAnn1	Superscaffold_7	39095600	39138400	4	17	0.09	0.10	0.18
bCalAnn1	Superscaffold_8	2300	25800	6	9	0.14	0.07	0.19
bCalAnn1	Superscaffold_8	5611400	5612600	21	21	0.99	0.25	1.00
bCalAnn1	Superscaffold_9	3894700	3913300	5	5	0.24	0.19	0.27
bCalAnn1	Superscaffold_9	5951400	5963800	4	4	0.25	0.21	0.27
bCalAnn1	Superscaffold_10	1247000	1255200	4	4	0.01	0.03	0.05
bCalAnn1	Superscaffold_10	6364800	6391400	10	21	0.09	0.01	0.10
bCalAnn1	Superscaffold_10	8536200	8553600	4	4	0.02	0.01	0.02
bCalAnn1	Superscaffold_10	21821700	21840000	7	10	0.02	0.06	0.08
bCalAnn1	Superscaffold_11	20263400	20301600	4	21	0.03	0.03	0.06
bCalAnn1	Superscaffold_12	0	7300	5	10	0.04	0.12	0.14
bCalAnn1	Superscaffold_12	3017900	3034100	4	4	0.23	0.08	0.27
bCalAnn1	Superscaffold_12	4199400	4212900	6	6	0.00	0.00	0.00
bCalAnn1	Superscaffold_13	17678400	17696100	4	11	0.00	0.09	0.09
bCalAnn1	Superscaffold_15	10531800	10536300	4	4	0.02	0.00	0.02
bCalAnn1	Superscaffold_15	11854700	11870400	6	6	0.09	0.14	0.20
bCalAnn1	Superscaffold_15	13871100	13887100	4	21	0.11	0.46	0.57
bCalAnn1	Superscaffold_18	11555800	11592300	4	4	0.15	0.10	0.20
bCalAnn1	Superscaffold_19	0	14300	10	21	0.04	0.05	0.08
bCalAnn1	Superscaffold_19	4064000	4080800	5	5	0.11	0.01	0.12
bCalAnn1	Superscaffold_19	5174200	5215100	5	5	0.05	0.04	0.08
bCalAnn1	Superscaffold_20	15096600	15115500	4	7	0.03	0.05	0.08
bCalAnn1	Superscaffold_23	4536800	4545700	4	4	0.06	0.40	0.44
bCalAnn1	Superscaffold_24	1847400	2007100	4	12	0.18	0.06	0.21
bCalAnn1	Superscaffold_26	1033200	1038400	16	21	0.00	0.75	0.75
bCalAnn1	Superscaffold_27	5536100	5546000	4	4	0.09	0.00	0.09
bCalAnn1	Superscaffold_28	1145500	1152500	4	4	0.06	0.00	0.06
bCalAnn1	Superscaffold_28	2582300	2593400	4	21	0.35	0.90	0.90
bCalAnn1	Superscaffold_Z	29700	41000	4	4	0.20	0.13	0.29
bCalAnn1	Superscaffold_Z	5651400	5659200	11	11	0.27	0.00	0.27
bCalAnn1	Superscaffold_Z	12297000	12327600	5	21	0.12	0.03	0.12
bCalAnn1	Superscaffold_Z	12779700	12791700	8	14	0.13	0.03	0.13
bCalAnn1	Superscaffold_Z	16890800	16907400	4	4	0.08	0.00	0.08
bCalAnn1	Superscaffold_Z	25042000	25043800	15	15	0.00	0.00	0.00
bCalAnn1	Superscaffold_Z	29651700	29661400	6	6	0.08	0.02	0.09
bCalAnn1	scaffold_176_arrow_ctg1	2931100	2939300	9	21	0.05	0.06	0.09
bCalAnn1	scaffold_176_arrow_ctg1	4995200	5005800	4	4	0.50	0.29	0.58
bCalAnn1	scaffold_176_arrow_ctg1	5526800	5537700	5	5	0.45	0.30	0.60
bCalAnn1	scaffold_176_arrow_ctg1	5675000	5701600	5	5	0.20	0.22	0.28
bCalAnn1	scaffold_176_arrow_ctg1	6502700	6548200	5	10	0.30	0.25	0.45
bCalAnn1	scaffold_176_arrow_ctg1	7504000	7512600	4	4	0.28	0.30	0.51
bCalAnn1	scaffold_176_arrow_ctg1	9453700	9497900	4	4	0.28	0.23	0.38
bCalAnn1	scaffold_176_arrow_ctg1	9529200	9550500	4	4	0.15	0.42	0.46
bCalAnn1	scaffold_176_arrow_ctg1	10782900	10802200	4	8	0.28	0.24	0.44
bCalAnn1	scaffold_176_arrow_ctg1	11180400	11189000	4	4	0.05	0.00	0.05
bCalAnn1	scaffold_176_arrow_ctg1	11907500	11916400	4	4	0.23	0.16	0.39
bCalAnn1	scaffold_176_arrow_ctg1	12321100	12351700	4	9	0.29	0.24	0.45
bCalAnn1	scaffold_176_arrow_ctg1	13708800	13731600	4	21	0.21	0.20	0.21
bCalAnn1	scaffold_176_arrow_ctg1	21691700	21703700	6	21	0.14	0.03	0.16
bCalAnn1	scaffold_176_arrow_ctg1	22050800	22065400	4	4	0.14	0.12	0.17
bCalAnn1	scaffold_176_arrow_ctg1	22334800	22338200	4	4	1.00	0.40	1.00
bCalAnn1	scaffold_176_arrow_ctg1	22402200	22409300	4	4	0.15	0.11	0.23
bCalAnn1	scaffold_176_arrow_ctg1	22813200	22825700	4	21	0.12	0.09	0.17
bCalAnn1	scaffold_176_arrow_ctg1	22993900	23002300	8	8	0.07	0.03	0.08
bCalAnn1	scaffold_176_arrow_ctg1	23282700	23294800	12	21	0.06	0.02	0.08
bCalAnn1	scaffold_176_arrow_ctg1	23582000	23592900	6	6	0.09	0.04	0.14
bCalAnn1	scaffold_100_arrow_ctg1	0	87700	5	21	0.48	0.13	0.50
bCalAnn1	scaffold_101_arrow_ctg1	15200	24700	6	6	0.02	0.06	0.08
bCalAnn1	scaffold_105_arrow_ctg1	0	107600	4	21	0.33	0.31	0.55
bCalAnn1	scaffold_117_arrow_ctg1	3900	32800	4	7	0.14	0.05	0.18
bCalAnn1	scaffold_119_arrow_ctg1	4900	28300	4	12	0.24	0.30	0.48
bCalAnn1	scaffold_11_arrow_ctg1	3800	16800	4	4	0.14	0.01	0.14
bCalAnn1	scaffold_122_arrow_ctg1	5200	9700	4	4	0.08	0.13	0.20
bCalAnn1	scaffold_123_arrow_ctg1	59600	72100	4	4	0.30	0.32	0.55
bCalAnn1	scaffold_12_arrow_ctg1	0	19800	5	21	0.05	0.14	0.19
bCalAnn1	scaffold_131_arrow_ctg1	9600	23200	10	18	0.19	0.27	0.40
bCalAnn1	scaffold_132_arrow_ctg1	0	30600	4	9	0.01	0.04	0.05
bCalAnn1	scaffold_133_arrow_ctg1	0	17200	5	9	0.20	0.18	0.35
bCalAnn1	scaffold_133_arrow_ctg1	25100	42400	4	9	0.43	0.46	0.70
bCalAnn1	scaffold_139_arrow_ctg1	2000	16700	5	5	0.12	0.01	0.12
bCalAnn1	scaffold_147_arrow_ctg1	3700	134900	4	21	0.28	0.20	0.41
bCalAnn1	scaffold_148_arrow_ctg1	4300	27800	7	16	0.05	0.21	0.25
bCalAnn1	scaffold_148_arrow_ctg1	29300	75200	4	11	0.10	0.05	0.14
bCalAnn1	scaffold_161_arrow_ctg1	26600	39300	5	5	0.09	0.11	0.13
bCalAnn1	scaffold_179_arrow_ctg1	19400	35200	5	8	0.35	0.38	0.63
bCalAnn1	scaffold_182_arrow_ctg1	7800	19500	11	21	0.00	1.00	1.00
bCalAnn1	scaffold_190_arrow_ctg1	2400	44500	7	15	0.26	0.22	0.45
bCalAnn1	scaffold_205_arrow_ctg1	2200	32100	4	17	0.09	0.01	0.09
