clade	position	GC_mean	GC_se
Bird	five-prime-30kb-3000bp	0.4631750805112612	0.0033053507765554075
Bird	five-prime-30kb-3100bp	0.46340206789865945	0.0033889682455282713
Bird	five-prime-30kb-3200bp	0.4632275767530511	0.00368638868569085
Bird	five-prime-30kb-3300bp	0.46243687748271456	0.0037798496238379167
Bird	five-prime-30kb-3400bp	0.46248596497336547	0.003567629403824547
Bird	five-prime-30kb-3500bp	0.46229192898109994	0.003382100400744534
Bird	five-prime-30kb-3600bp	0.4620194393761068	0.0034204189491768137
Bird	five-prime-30kb-3700bp	0.4622935888122358	0.003231641208890956
Bird	five-prime-30kb-3800bp	0.4622633258687117	0.0035210595712889003
Bird	five-prime-30kb-3900bp	0.46213275699764783	0.003836625221124656
Bird	five-prime-30kb-4000bp	0.46163992548031696	0.003733926337122804
Bird	five-prime-30kb-4100bp	0.46173122294459423	0.003777531625178599
Bird	five-prime-30kb-4200bp	0.46188855647697646	0.004026525988015228
Bird	five-prime-30kb-4300bp	0.46144880376997466	0.0035751229736385006
Bird	five-prime-30kb-4400bp	0.46130362471483344	0.0037917229328892415
Bird	five-prime-30kb-4500bp	0.46169543257893336	0.003830984129541874
Bird	five-prime-30kb-4600bp	0.46089489699640157	0.0037318871883316924
Bird	five-prime-30kb-4700bp	0.46139370578706046	0.003861364105293005
Bird	five-prime-30kb-4800bp	0.4606542485565836	0.003789204890264967
Bird	five-prime-30kb-4900bp	0.46172495100801075	0.0038699581135498693
Bird	five-prime-30kb-5000bp	0.461236807972863	0.003935978794017115
Bird	five-prime-30kb-5100bp	0.4614630748933267	0.003962806081521833
Bird	five-prime-30kb-5200bp	0.4616137806879347	0.003927325658043715
Bird	five-prime-30kb-5300bp	0.4612214668516635	0.003932941540241212
Bird	five-prime-30kb-5400bp	0.46140823147791876	0.003813626345268697
Bird	five-prime-30kb-5500bp	0.46104271368542415	0.003979451560571352
Bird	five-prime-30kb-5600bp	0.46140330548466846	0.003949745935607327
Bird	five-prime-30kb-5700bp	0.4614030493232744	0.0036934497132121943
Bird	five-prime-30kb-5800bp	0.4615370246078133	0.0035510475970240178
Bird	five-prime-30kb-5900bp	0.4617524544398157	0.0037531816212186923
Bird	five-prime-30kb-6000bp	0.46059087478158867	0.0036623455232377027
Bird	five-prime-30kb-6100bp	0.46068256534365615	0.0037399144347172357
Bird	five-prime-30kb-6200bp	0.46146816260880313	0.0038415883249905457
Bird	five-prime-30kb-6300bp	0.46174631012229705	0.003568069000597607
Bird	five-prime-30kb-6400bp	0.4613568317298658	0.00389408466958491
Bird	five-prime-30kb-6500bp	0.4611940532566282	0.0038346791060350433
Bird	five-prime-30kb-6600bp	0.4617654801918401	0.003809056349289549
Bird	five-prime-30kb-6700bp	0.46186836822963956	0.003713593098368483
Bird	five-prime-30kb-6800bp	0.46123933905783415	0.0035753697014433267
Bird	five-prime-30kb-6900bp	0.46079662435235147	0.0037504356266971346
Bird	five-prime-30kb-7000bp	0.4615952328764558	0.0039531343025608415
Bird	five-prime-30kb-7100bp	0.4620800547575375	0.0039008801965294817
Bird	five-prime-30kb-7200bp	0.46173227174007836	0.0035667421039709277
Bird	five-prime-30kb-7300bp	0.46172175843832164	0.003805330482204594
Bird	five-prime-30kb-7400bp	0.4610631552029772	0.003790929030405369
Bird	five-prime-30kb-7500bp	0.4611345472590729	0.0039030131426729692
Bird	five-prime-30kb-7600bp	0.46129297190353724	0.0038941754082521406
Bird	five-prime-30kb-7700bp	0.4608085717678808	0.003923818677661257
Bird	five-prime-30kb-7800bp	0.4607842433184003	0.00405510934610641
Bird	five-prime-30kb-7900bp	0.46073442756764776	0.0037989987639667497
Bird	five-prime-30kb-8000bp	0.4608146992086296	0.003280366333269134
Bird	five-prime-30kb-8100bp	0.4608166467984658	0.003212808981335313
Bird	five-prime-30kb-8200bp	0.46108461262288625	0.003623063142382618
Bird	five-prime-30kb-8300bp	0.46089213700718246	0.003614131341803834
Bird	five-prime-30kb-8400bp	0.46034259033718733	0.0038347006902829804
Bird	five-prime-30kb-8500bp	0.4598891594567419	0.003764607078781145
Bird	five-prime-30kb-8600bp	0.4609843321348568	0.003727642488871802
Bird	five-prime-30kb-8700bp	0.46059996208519693	0.004182478052169003
Bird	five-prime-30kb-8800bp	0.46083853293898147	0.003801207950773072
Bird	five-prime-30kb-8900bp	0.46021822507294896	0.0041463349005361775
Bird	five-prime-30kb-9000bp	0.46134164433895486	0.0042262677498739395
Bird	five-prime-30kb-9100bp	0.4612600176631755	0.0041029308800555235
Bird	five-prime-30kb-9200bp	0.4613304473596144	0.004270751242227705
Bird	five-prime-30kb-9300bp	0.4615501496026262	0.004477609389049904
Bird	five-prime-30kb-9400bp	0.4608623263631491	0.003932775488146966
Bird	five-prime-30kb-9500bp	0.46079861513455445	0.00383353137498341
Bird	five-prime-30kb-9600bp	0.45994400621516407	0.003943058251183064
Bird	five-prime-30kb-9700bp	0.4602706141225791	0.0037939014114498856
Bird	five-prime-30kb-9800bp	0.4604160261667779	0.004010952093664511
Bird	five-prime-30kb-9900bp	0.4606167560061816	0.0036566511817214707
Bird	five-prime-30kb-10000bp	0.4601761349107945	0.003587307109914789
Bird	five-prime-30kb-10100bp	0.4608185695052158	0.003663357544927645
Bird	five-prime-30kb-10200bp	0.46091478045605055	0.003580554022841554
Bird	five-prime-30kb-10300bp	0.46087171785634	0.003746328097181306
Bird	five-prime-30kb-10400bp	0.4601750522857296	0.0036684701876050813
Bird	five-prime-30kb-10500bp	0.460046326368634	0.0038311904984935237
Bird	five-prime-30kb-10600bp	0.4608715950107014	0.0040627192533326814
Bird	five-prime-30kb-10700bp	0.4606816431799105	0.003778258723829844
Bird	five-prime-30kb-10800bp	0.46037929554372053	0.003745979968098104
Bird	five-prime-30kb-10900bp	0.45970281412238695	0.003963418710268775
Bird	five-prime-30kb-11000bp	0.45970562729303843	0.00398574348641915
Bird	five-prime-30kb-11100bp	0.45974065292485644	0.0037022084169445937
Bird	five-prime-30kb-11200bp	0.45980635333994313	0.003539930631241573
Bird	five-prime-30kb-11300bp	0.46028789001548537	0.003738207381051152
Bird	five-prime-30kb-11400bp	0.4600618086141227	0.0040346634950403845
Bird	five-prime-30kb-11500bp	0.46023004826081176	0.004079897866525068
Bird	five-prime-30kb-11600bp	0.45991281864161415	0.004040019638373271
Bird	five-prime-30kb-11700bp	0.4602342011791759	0.0038521011292678682
Bird	five-prime-30kb-11800bp	0.45910459679458115	0.004046851647954768
Bird	five-prime-30kb-11900bp	0.46019901050968803	0.004081201929351786
Bird	five-prime-30kb-12000bp	0.460420100863586	0.0036660447965360826
Bird	five-prime-30kb-12100bp	0.4597874477168607	0.0037714889439980533
Bird	five-prime-30kb-12200bp	0.4594932190920962	0.0041269432081589294
Bird	five-prime-30kb-12300bp	0.45903354733091695	0.003892088303280752
Bird	five-prime-30kb-12400bp	0.45940446155824466	0.0038311120203758345
Bird	five-prime-30kb-12500bp	0.4593237903120682	0.0035750842537657043
Bird	five-prime-30kb-12600bp	0.4602041744241856	0.0036096930383099812
Bird	five-prime-30kb-12700bp	0.45943222160041436	0.003729885751645138
Bird	five-prime-30kb-12800bp	0.46021368373031935	0.00396374559697189
Bird	five-prime-30kb-12900bp	0.4604862777170899	0.003964626822522104
Bird	five-prime-30kb-13000bp	0.46023297400312735	0.003956554354595715
Bird	five-prime-30kb-13100bp	0.45979091952969653	0.004069030222942677
Bird	five-prime-30kb-13200bp	0.46025272961689345	0.004166183221513446
Bird	five-prime-30kb-13300bp	0.4596001467408676	0.004437029671057611
Bird	five-prime-30kb-13400bp	0.4598656745806279	0.004228513716832725
Bird	five-prime-30kb-13500bp	0.4597274554424605	0.004366450861487222
Bird	five-prime-30kb-13600bp	0.4599185361688839	0.0043951430728948375
Bird	five-prime-30kb-13700bp	0.4603899316095422	0.004001630202193808
Bird	five-prime-30kb-13800bp	0.4601494402225598	0.004164045444206697
Bird	five-prime-30kb-13900bp	0.45957801365699796	0.0040164697868020445
Bird	five-prime-30kb-14000bp	0.45980893127031547	0.0040551345267657345
Bird	five-prime-30kb-14100bp	0.4598095585114866	0.004153763329508267
Bird	five-prime-30kb-14200bp	0.45983360782385313	0.00387879733880527
Bird	five-prime-30kb-14300bp	0.4598260579624423	0.003970838543286591
Bird	five-prime-30kb-14400bp	0.45987207871195135	0.00365511513545881
Bird	five-prime-30kb-14500bp	0.4600792323057306	0.0037979706260811296
Bird	five-prime-30kb-14600bp	0.45965799895613696	0.003677366131351567
Bird	five-prime-30kb-14700bp	0.45905317157349657	0.0036630305555039955
Bird	five-prime-30kb-14800bp	0.46024641385200704	0.003504666523893017
Bird	five-prime-30kb-14900bp	0.46023524973326235	0.003632880217758774
Bird	five-prime-30kb-15000bp	0.46065980814685825	0.00373821183878914
Bird	five-prime-30kb-15100bp	0.4602152138801553	0.0035981004909925647
Bird	five-prime-30kb-15200bp	0.45955650629162864	0.0037737821286547295
Bird	five-prime-30kb-15300bp	0.4602413615583811	0.003987094797627506
Bird	five-prime-30kb-15400bp	0.4608786050477114	0.00393755159902713
Bird	five-prime-30kb-15500bp	0.4605530044755689	0.004101658060151324
Bird	five-prime-30kb-15600bp	0.46108557283117485	0.003891341526709929
Bird	five-prime-30kb-15700bp	0.4609339200463555	0.0037850515345907794
Bird	five-prime-30kb-15800bp	0.46053380803996713	0.0038317262801658885
Bird	five-prime-30kb-15900bp	0.4608450174062042	0.0038392059915575943
Bird	five-prime-30kb-16000bp	0.4612379808622636	0.004168128344658626
Bird	five-prime-30kb-16100bp	0.4605437686928806	0.004313788323197683
Bird	five-prime-30kb-16200bp	0.4605578881857828	0.0040731478544690815
Bird	five-prime-30kb-16300bp	0.46041920158290983	0.003834368939873544
Bird	five-prime-30kb-16400bp	0.46051376557027274	0.004069033240525403
Bird	five-prime-30kb-16500bp	0.46052808548303714	0.004112817747660025
Bird	five-prime-30kb-16600bp	0.46012449994237625	0.004146189848173992
Bird	five-prime-30kb-16700bp	0.46003004371781403	0.004172976316868876
Bird	five-prime-30kb-16800bp	0.4600846410644374	0.004306683517090205
Bird	five-prime-30kb-16900bp	0.4602548907536096	0.0042526366879232095
Bird	five-prime-30kb-17000bp	0.4601514989319756	0.00425478316312588
Bird	five-prime-30kb-17100bp	0.4601317509661529	0.004070749034232477
Bird	five-prime-30kb-17200bp	0.4597071117912996	0.004208555157148997
Bird	five-prime-30kb-17300bp	0.45960202693567054	0.004061253282991464
Bird	five-prime-30kb-17400bp	0.46008454197063153	0.0044119270246795825
Bird	five-prime-30kb-17500bp	0.45988083481670494	0.0043874079632276125
Bird	five-prime-30kb-17600bp	0.46053792723202724	0.004064886804524744
Bird	five-prime-30kb-17700bp	0.4606028230298292	0.004109968183713996
Bird	five-prime-30kb-17800bp	0.46071294209916247	0.0037116823568046618
Bird	five-prime-30kb-17900bp	0.46053446761233263	0.004075932868252664
Bird	five-prime-30kb-18000bp	0.46034404097991605	0.003993502370704655
Bird	five-prime-30kb-18100bp	0.46034764234988035	0.0037420239755387194
Bird	five-prime-30kb-18200bp	0.46107119232636284	0.0038188163217147846
Bird	five-prime-30kb-18300bp	0.4608826935785288	0.003971544754152936
Bird	five-prime-30kb-18400bp	0.4605880714819375	0.0041874440316780346
Bird	five-prime-30kb-18500bp	0.4605233101229556	0.004031083930121171
Bird	five-prime-30kb-18600bp	0.4602660048232695	0.003807960879714966
Bird	five-prime-30kb-18700bp	0.46058426177355016	0.0038534325078310293
Bird	five-prime-30kb-18800bp	0.46033022032216464	0.003922766628405306
Bird	five-prime-30kb-18900bp	0.4606525582952249	0.004054515366887203
Bird	five-prime-30kb-19000bp	0.4609455688421737	0.004110862273137673
Bird	five-prime-30kb-19100bp	0.4608683853613609	0.004217687807392521
Bird	five-prime-30kb-19200bp	0.46113689054065565	0.0041440009333145724
Bird	five-prime-30kb-19300bp	0.46003613592052556	0.0037601088559165315
Bird	five-prime-30kb-19400bp	0.46060191131020195	0.004005877310563699
Bird	five-prime-30kb-19500bp	0.4600880840176902	0.0039248212958765
Bird	five-prime-30kb-19600bp	0.4594428665925471	0.003910472423072112
Bird	five-prime-30kb-19700bp	0.45964722284030335	0.004092776853984312
Bird	five-prime-30kb-19800bp	0.4594824490000985	0.003929394371912173
Bird	five-prime-30kb-19900bp	0.45986992153441175	0.0038020510073415027
Bird	five-prime-30kb-20000bp	0.45977611422943776	0.003627448391772802
Bird	five-prime-30kb-20100bp	0.46081624722231945	0.0037179028056250523
Bird	five-prime-30kb-20200bp	0.46008899789985613	0.003870612506756045
Bird	five-prime-30kb-20300bp	0.4606984101381523	0.003993859024824845
Bird	five-prime-30kb-20400bp	0.4603743491175497	0.0039816031263217345
Bird	five-prime-30kb-20500bp	0.4602428732445594	0.004109941113212957
Bird	five-prime-30kb-20600bp	0.4604881740031742	0.004024916657754839
Bird	five-prime-30kb-20700bp	0.45993896192783545	0.004014361577035537
Bird	five-prime-30kb-20800bp	0.4601536401979635	0.003997779618719979
Bird	five-prime-30kb-20900bp	0.46004856576159103	0.004108901185505262
Bird	five-prime-30kb-21000bp	0.4603518454837663	0.0040330235383726
Bird	five-prime-30kb-21100bp	0.4601992754351761	0.003925293597806297
Bird	five-prime-30kb-21200bp	0.46037774849026125	0.0037294730640095217
Bird	five-prime-30kb-21300bp	0.46067594279717716	0.004362911068215823
Bird	five-prime-30kb-21400bp	0.4609720322061318	0.004441275925178379
Bird	five-prime-30kb-21500bp	0.46013666754431753	0.00424606242781499
Bird	five-prime-30kb-21600bp	0.4599754327474181	0.004074555748018249
Bird	five-prime-30kb-21700bp	0.4598727513309112	0.003827649040475423
Bird	five-prime-30kb-21800bp	0.4602121728233923	0.0038962110684100733
Bird	five-prime-30kb-21900bp	0.460895020997294	0.0037575168102925434
Bird	five-prime-30kb-22000bp	0.4606953888491748	0.004148624402462983
Bird	five-prime-30kb-22100bp	0.4601503356258735	0.0038296670156760474
Bird	five-prime-30kb-22200bp	0.459713704838141	0.003884236813952895
Bird	five-prime-30kb-22300bp	0.4603947893054925	0.0041075153511828805
Bird	five-prime-30kb-22400bp	0.46043540737997946	0.0038961689759102937
Bird	five-prime-30kb-22500bp	0.4602946614449348	0.0038711767595706165
Bird	five-prime-30kb-22600bp	0.46026672369596566	0.003850298000410595
Bird	five-prime-30kb-22700bp	0.4598580042732916	0.003897447142031496
Bird	five-prime-30kb-22800bp	0.4602670618488425	0.0038111807076932572
Bird	five-prime-30kb-22900bp	0.46003419421454605	0.003659883793191786
Bird	five-prime-30kb-23000bp	0.45949792051331684	0.004097425462810342
Bird	five-prime-30kb-23100bp	0.45960250918917256	0.0039427939718975295
Bird	five-prime-30kb-23200bp	0.4596830841054142	0.004067767998310693
Bird	five-prime-30kb-23300bp	0.45933797996575576	0.004176099487240353
Bird	five-prime-30kb-23400bp	0.4601497601822039	0.0041517768044372445
Bird	five-prime-30kb-23500bp	0.4590635645122665	0.004416644500514627
Bird	five-prime-30kb-23600bp	0.4601150776888611	0.004386459104415442
Bird	five-prime-30kb-23700bp	0.45941041414467265	0.004451053235081272
Bird	five-prime-30kb-23800bp	0.45985841011674716	0.0044327169242954385
Bird	five-prime-30kb-23900bp	0.4603276342502167	0.004404463371665752
Bird	five-prime-30kb-24000bp	0.460178917668647	0.00444164494359742
Bird	five-prime-30kb-24100bp	0.4594480935814875	0.004661910227381666
Bird	five-prime-30kb-24200bp	0.45957499669359714	0.0043170224133973365
Bird	five-prime-30kb-24300bp	0.45912579928861846	0.004190044228296891
Bird	five-prime-30kb-24400bp	0.4592997443691436	0.004199226761761391
Bird	five-prime-30kb-24500bp	0.4594869492493444	0.004043616862265657
Bird	five-prime-30kb-24600bp	0.4600789839533467	0.004315935171298154
Bird	five-prime-30kb-24700bp	0.4600029054194073	0.004003430863750395
Bird	five-prime-30kb-24800bp	0.4588721689379243	0.004029429891244334
Bird	five-prime-30kb-24900bp	0.459515852207866	0.004118404626621106
Bird	five-prime-30kb-25000bp	0.459252566697574	0.004259800115261917
Bird	five-prime-30kb-25100bp	0.4594867462674762	0.004069475384504519
Bird	five-prime-30kb-25200bp	0.45921696011619095	0.004064332661824871
Bird	five-prime-30kb-25300bp	0.4595891619849955	0.0038540066740810957
Bird	five-prime-30kb-25400bp	0.4590927975251253	0.003995331566333534
Bird	five-prime-30kb-25500bp	0.4594392011851473	0.004240573574127901
Bird	five-prime-30kb-25600bp	0.459476869819608	0.0037388727865102487
Bird	five-prime-30kb-25700bp	0.4590341210089613	0.0040357854028113494
Bird	five-prime-30kb-25800bp	0.45881659265138186	0.003991081004782902
Bird	five-prime-30kb-25900bp	0.45874133338615053	0.004286770065409657
Bird	five-prime-30kb-26000bp	0.4588555895292339	0.004122122040956189
Bird	five-prime-30kb-26100bp	0.45863721893605963	0.003957942673624266
Bird	five-prime-30kb-26200bp	0.45929010843819534	0.004080398389134131
Bird	five-prime-30kb-26300bp	0.4589574666303403	0.003653856356163008
Bird	five-prime-30kb-26400bp	0.45877766760366345	0.0037215169138973677
Bird	five-prime-30kb-26500bp	0.45879651878370437	0.0036695145693101325
Bird	five-prime-30kb-26600bp	0.45910223687404095	0.003826801581029596
Bird	five-prime-30kb-26700bp	0.4592332625979326	0.003932310186325844
Bird	five-prime-30kb-26800bp	0.45970735074651514	0.004395683607868851
Bird	five-prime-30kb-26900bp	0.4599298630899749	0.004309744831657012
Bird	five-prime-30kb-27000bp	0.4594770197282471	0.004059491193273912
Bird	five-prime-30kb-27100bp	0.4592051110901403	0.004526814029623772
Bird	five-prime-30kb-27200bp	0.45947502412634916	0.004427738210167549
Bird	five-prime-30kb-27300bp	0.45912706024457395	0.004153619492851198
Bird	five-prime-30kb-27400bp	0.45927938540110824	0.004083415609677147
Bird	five-prime-30kb-27500bp	0.45868058269113926	0.003914122381351386
Bird	five-prime-30kb-27600bp	0.4593463436269847	0.004079402973053151
Bird	five-prime-30kb-27700bp	0.45899092020489946	0.004120925916828178
Bird	five-prime-30kb-27800bp	0.4596457729859578	0.0037976149082595274
Bird	five-prime-30kb-27900bp	0.4596149474209274	0.0039208138032814956
Bird	five-prime-30kb-28000bp	0.4591420305827619	0.003971829439280441
Bird	five-prime-30kb-28100bp	0.4591213147055688	0.0041717963824840065
Bird	five-prime-30kb-28200bp	0.4594296706329119	0.004088537556375128
Bird	five-prime-30kb-28300bp	0.4597277392976418	0.004041936967779855
Bird	five-prime-30kb-28400bp	0.45940775969064873	0.004008963000484578
Bird	five-prime-30kb-28500bp	0.45949247649506286	0.004357300869284325
Bird	five-prime-30kb-28600bp	0.45927038240349477	0.004430052479674894
Bird	five-prime-30kb-28700bp	0.45903721926114754	0.004398486571227851
Bird	five-prime-30kb-28800bp	0.45897374129756824	0.004124343332020876
Bird	five-prime-30kb-28900bp	0.45871328300712066	0.004181262922722154
Bird	five-prime-30kb-29000bp	0.45892408680853247	0.004323194145501514
Bird	five-prime-30kb-29100bp	0.459363574175505	0.004257436340234505
Bird	five-prime-30kb-29200bp	0.4589352668916543	0.004341173741287385
Bird	five-prime-30kb-29300bp	0.4594840676271749	0.004471582955296819
Bird	five-prime-30kb-29400bp	0.4592041917004437	0.00412236627044712
Bird	five-prime-30kb-29500bp	0.4599071892717924	0.004097962053319136
Bird	five-prime-30kb-29600bp	0.4600108349905311	0.0041996987279742425
Bird	five-prime-30kb-29700bp	0.4587254492995687	0.0041891795889485795
Bird	five-prime-30kb-29800bp	0.4592833685074002	0.004345626340075515
Bird	five-prime-30kb-29900bp	0.45945035108232246	0.004311890051563688
Bird	five-prime-30kb-30000bp	0.4587465325826685	0.0037917688851279913
Bird	three-prime-30kb-100bp	0.448125454581761	0.007169741498550302
Bird	three-prime-30kb-200bp	0.4651826132647902	0.006967970664218527
Bird	three-prime-30kb-300bp	0.469852537064686	0.006515648152568662
Bird	three-prime-30kb-400bp	0.4738969257440933	0.006733000362473156
Bird	three-prime-30kb-500bp	0.4765653513755098	0.00646048513605505
Bird	three-prime-30kb-600bp	0.4782834691205092	0.006759934149286729
Bird	three-prime-30kb-700bp	0.4795572981657582	0.006354433363224481
Bird	three-prime-30kb-800bp	0.4798495643555687	0.006123368584149275
Bird	three-prime-30kb-900bp	0.4813992838693555	0.00613943899033382
Bird	three-prime-30kb-1000bp	0.4807411661258654	0.005664995464088445
Bird	three-prime-30kb-1100bp	0.48194769722979286	0.006110646382375848
Bird	three-prime-30kb-1200bp	0.4820616522948367	0.006141404513749024
Bird	three-prime-30kb-1300bp	0.4821045828196915	0.006175534948580632
Bird	three-prime-30kb-1400bp	0.48215229647783125	0.006219930046248616
Bird	three-prime-30kb-1500bp	0.482717792061993	0.0060412280817246046
Bird	three-prime-30kb-1600bp	0.4816710814415305	0.006034469889070463
Bird	three-prime-30kb-1700bp	0.48160869541205625	0.005534068147882125
Bird	three-prime-30kb-1800bp	0.48125120805204724	0.005760406899451644
Bird	three-prime-30kb-1900bp	0.4817601204275039	0.0054074800472938625
Bird	three-prime-30kb-2000bp	0.4810823981327068	0.00507240334248245
Bird	three-prime-30kb-2100bp	0.4808256675786561	0.005039536086021719
Bird	three-prime-30kb-2200bp	0.48085719414983313	0.0053872480866427935
Bird	three-prime-30kb-2300bp	0.48119050794057605	0.005035572013963914
Bird	three-prime-30kb-2400bp	0.4808218057836437	0.005270452799515544
Bird	three-prime-30kb-2500bp	0.4813656067823261	0.005278008904956045
Bird	three-prime-30kb-2600bp	0.4814335347250922	0.00499164315121022
Bird	three-prime-30kb-2700bp	0.4808398628377638	0.0048562318142998245
Bird	three-prime-30kb-2800bp	0.48022595540722557	0.0049783134739461625
Bird	three-prime-30kb-2900bp	0.4804896805446044	0.004865379627409858
Bird	three-prime-30kb-3000bp	0.4803599042529571	0.004605599255705835
Bird	three-prime-30kb-3100bp	0.48043760072400177	0.004766952728931676
Bird	three-prime-30kb-3200bp	0.48025814997964367	0.0046712873426841
Bird	three-prime-30kb-3300bp	0.47917935006000595	0.004559412971631504
Bird	three-prime-30kb-3400bp	0.4801135283680099	0.00457245596663418
Bird	three-prime-30kb-3500bp	0.4801950002801992	0.004156251676809268
Bird	three-prime-30kb-3600bp	0.4799229277805971	0.004478266119862932
Bird	three-prime-30kb-3700bp	0.47996420227214154	0.004391980609399884
Bird	three-prime-30kb-3800bp	0.479677811337891	0.004333952126327854
Bird	three-prime-30kb-3900bp	0.48002070704259164	0.003567489928164938
Bird	three-prime-30kb-4000bp	0.47912296974399804	0.00380997911402021
Bird	three-prime-30kb-4100bp	0.4783205415458585	0.0037818720250532324
Bird	three-prime-30kb-4200bp	0.4788215100305738	0.0037934728940548384
Bird	three-prime-30kb-4300bp	0.47922546714909026	0.0039197154460410945
Bird	three-prime-30kb-4400bp	0.47941624385417664	0.004106870420223894
Bird	three-prime-30kb-4500bp	0.4797374520649891	0.00419166243516012
Bird	three-prime-30kb-4600bp	0.4796623896973828	0.004567650399257743
Bird	three-prime-30kb-4700bp	0.47937879196408323	0.004435160541031419
Bird	three-prime-30kb-4800bp	0.4789493569983213	0.004273169512000533
Bird	three-prime-30kb-4900bp	0.47886321974731405	0.004332867728188222
Bird	three-prime-30kb-5000bp	0.47926783346455576	0.004024692431524157
Bird	three-prime-30kb-5100bp	0.4786051553118182	0.003975898831296986
Bird	three-prime-30kb-5200bp	0.4780207953851077	0.003937699431770271
Bird	three-prime-30kb-5300bp	0.4779374787173212	0.004045629861762405
Bird	three-prime-30kb-5400bp	0.47862230183513177	0.003958253204073205
Bird	three-prime-30kb-5500bp	0.4771034517439733	0.003972084897379041
Bird	three-prime-30kb-5600bp	0.4768645650715183	0.004019352696641657
Bird	three-prime-30kb-5700bp	0.4770698139312754	0.00450668526449242
Bird	three-prime-30kb-5800bp	0.47743830413659394	0.004343250193128142
Bird	three-prime-30kb-5900bp	0.47696164276292713	0.004407490099720927
Bird	three-prime-30kb-6000bp	0.4771180744157599	0.0040852550198943235
Bird	three-prime-30kb-6100bp	0.4775096014373213	0.003603241472285032
Bird	three-prime-30kb-6200bp	0.47780844737090605	0.003936813287591872
Bird	three-prime-30kb-6300bp	0.4770286819677504	0.004123250469314555
Bird	three-prime-30kb-6400bp	0.47707476155668854	0.0038695882218476993
Bird	three-prime-30kb-6500bp	0.47757483759378155	0.004013703651461518
Bird	three-prime-30kb-6600bp	0.4771555631049287	0.004273917192465212
Bird	three-prime-30kb-6700bp	0.47672916824216327	0.004543475791741098
Bird	three-prime-30kb-6800bp	0.47676345653660784	0.00397466316655223
Bird	three-prime-30kb-6900bp	0.4760577403033689	0.003707274562952485
Bird	three-prime-30kb-7000bp	0.4757398977703543	0.0040026584253485325
Bird	three-prime-30kb-7100bp	0.4759183784907539	0.0039054629102650445
Bird	three-prime-30kb-7200bp	0.4760651204204299	0.004115533030370719
Bird	three-prime-30kb-7300bp	0.47620281246419605	0.0034866208552064067
Bird	three-prime-30kb-7400bp	0.4760218644518657	0.0041914618711345565
Bird	three-prime-30kb-7500bp	0.47537342674329425	0.003768918943597605
Bird	three-prime-30kb-7600bp	0.47615922157994073	0.0036027055986274804
Bird	three-prime-30kb-7700bp	0.47588610174475976	0.003713395364388136
Bird	three-prime-30kb-7800bp	0.47606719278814763	0.004044195315414688
Bird	three-prime-30kb-7900bp	0.47555021639231804	0.003777730334654037
Bird	three-prime-30kb-8000bp	0.47517437455249545	0.0038824134566073096
Bird	three-prime-30kb-8100bp	0.47501506497381696	0.003995429908559905
Bird	three-prime-30kb-8200bp	0.4743971579157888	0.004249974936856536
Bird	three-prime-30kb-8300bp	0.4739131761884451	0.004437469116453025
Bird	three-prime-30kb-8400bp	0.4738803493918419	0.004128026521910345
Bird	three-prime-30kb-8500bp	0.47371970276278547	0.003838734687698328
Bird	three-prime-30kb-8600bp	0.472860544504042	0.0038781855473509655
Bird	three-prime-30kb-8700bp	0.4733174975507143	0.004195679808730874
Bird	three-prime-30kb-8800bp	0.4737515438486009	0.004392192848903319
Bird	three-prime-30kb-8900bp	0.47376563722451714	0.004194636945487504
Bird	three-prime-30kb-9000bp	0.4730403685598017	0.0041749534843855485
Bird	three-prime-30kb-9100bp	0.47363922794230107	0.004234280284251302
Bird	three-prime-30kb-9200bp	0.47405007966832274	0.004056606060032035
Bird	three-prime-30kb-9300bp	0.4735095899146982	0.003951887006770951
Bird	three-prime-30kb-9400bp	0.4727962182231111	0.004012811467101378
Bird	three-prime-30kb-9500bp	0.4727570361286544	0.003854885427004836
Bird	three-prime-30kb-9600bp	0.47271937402724257	0.004324399980877365
Bird	three-prime-30kb-9700bp	0.4724146968737115	0.004005080212240036
Bird	three-prime-30kb-9800bp	0.4726229270695704	0.004157090549523627
Bird	three-prime-30kb-9900bp	0.47263885699662117	0.003790147931622901
Bird	three-prime-30kb-10000bp	0.4724396459363241	0.0041996255094481376
Bird	three-prime-30kb-10100bp	0.471552583172616	0.004224634666486628
Bird	three-prime-30kb-10200bp	0.47120136672845275	0.003820344888465238
Bird	three-prime-30kb-10300bp	0.4713464114875448	0.00403565516267262
Bird	three-prime-30kb-10400bp	0.4709603330987555	0.004006353702185151
Bird	three-prime-30kb-10500bp	0.471165609850735	0.003917860133289512
Bird	three-prime-30kb-10600bp	0.4702916792925101	0.004037524873165566
Bird	three-prime-30kb-10700bp	0.4695716676028538	0.003817694953984055
Bird	three-prime-30kb-10800bp	0.47012340640555283	0.003557311344902277
Bird	three-prime-30kb-10900bp	0.4699023555987044	0.003995607967745828
Bird	three-prime-30kb-11000bp	0.4701308485344934	0.003834716233653475
Bird	three-prime-30kb-11100bp	0.4697172877016399	0.0037818481831613177
Bird	three-prime-30kb-11200bp	0.46959845195083777	0.0034465670425629985
Bird	three-prime-30kb-11300bp	0.47001213632008854	0.0035312258219458194
Bird	three-prime-30kb-11400bp	0.469401261511633	0.0037072371218074135
Bird	three-prime-30kb-11500bp	0.4696315967679847	0.0038662512309882015
