start1	end1	start2	end2	col
3464734768	3464734768	3983447448	3983447448	8
3469568077	3469568077	3988932986	3988932986	8
3469853445	3469853445	3989344634	3989344634	8
3422184805	3422184805	3952493247	3952493247	8
3380407493	3380407493	3936244706	3936244706	8
3373831515	3373831515	3933477188	3933477188	8
3818496739	3818496739	3253980252	3253980252	8
3757978632	3757978632	3247099962	3247099962	8
3810249229	3810249229	3260642385	3260642385	8
3773172872	3773172872	3300114922	3300114922	8
3806406551	3806406551	3263478094	3263478094	8
3754763510	3754763510	3245081170	3245081170	8
3887793436	3887793436	3193632471	3193632471	8
3760282657	3760282657	3249050205	3249050205	8
3764140574	3764140574	3309691294	3309691294	8
3776680747	3776680747	3297476371	3297476371	8
3879553140	3879553140	3191891845	3191891845	8
3757308020	3757308020	3246760622	3246760622	8
3777568724	3777568724	3296386300	3296386300	8
3780909504	3780909504	3292005917	3292005917	8
3794501082	3794501082	3276651234	3276651234	8
3798103192	3798103192	3272279533	3272279533	8
3795075476	3795075476	3276144477	3276144477	8
3796629113	3796629113	3274057650	3274057650	8
260318433	260318433	3295894976	3295894976	8
267117054	267117054	996460912	996460912	7
4365211159	4365211159	2309104395	2309104395	7
4365411947	4365411947	2309334358	2309334358	7
4366671883	4366671883	2310575115	2310575115	7
4370470148	4370470148	2315064054	2315064054	7
272984587	272984587	990056955	990056955	7
268093599	268093599	995520499	995520499	7
272603466	272603466	990338874	990338874	7
276211752	276211752	985202161	985202161	7
276322556	276322556	985112269	985112269	7
4344401627	4344401627	2284815604	2284815604	7
280348650	280348650	980578740	980578740	7
4347172499	4347172499	2286421206	2286421206	7
4286974453	4286974453	2122375439	2122375439	7
4315481805	4315481805	2175782039	2175782039	7
4314764250	4314764250	2175099715	2175099715	7
4305609864	4305609864	2164058556	2164058556	7
4304831596	4304831596	2163046079	2163046079	7
4302612611	4302612611	2160400828	2160400828	7
4292617568	4292617568	2116518731	2116518731	7
2526216152	2526216152	2843505964	2843505964	7
4286797733	4286797733	2122420098	2122420098	7
4285461326	4285461326	2123685998	2123685998	7
3910292902	3910292902	3535282636	3535282636	7
4271261323	4271261323	2140041102	2140041102	7
4269755189	4269755189	2141558097	2141558097	7
284041735	284041735	976747744	976747744	7
2086796996	2086796996	2764770517	2764770517	7
2528466082	2528466082	2845894750	2845894750	7
2033194402	2033194402	3770861186	3770861186	7
1702431720	1702431720	2662894848	2662894848	7
1690470080	1690470080	2677246924	2677246924	7
1690434673	1690434673	2677296039	2677296039	7
1685757595	1685757595	2682855482	2682855482	7
1682086500	1682086500	2686528793	2686528793	7
1681941627	1681941627	2686879950	2686879950	7
1680536239	1680536239	2688142614	2688142614	7
1667581352	1667581352	2703158636	2703158636	7
1983264362	1983264362	3758380456	3758380456	7
1986671604	1986671604	3788384281	3788384281	7
2028527051	2028527051	3818626734	3818626734	7
2033001821	2033001821	3771050024	3771050024	7
2033302874	2033302874	3770427067	3770427067	7
2529117845	2529117845	2846375144	2846375144	7
2034497777	2034497777	3769639730	3769639730	7
2039144157	2039144157	3764190559	3764190559	7
2045596049	2045596049	2810368978	2810368978	7
2064173773	2064173773	2806753739	2806753739	7
2088924715	2088924715	2762412096	2762412096	7
2088209892	2088209892	2763184036	2763184036	7
4265635559	4265635559	2153397547	2153397547	7
2086079076	2086079076	2765641688	2765641688	7
2079144700	2079144700	2774398853	2774398853	7
4086312969	4086312969	3505208513	3505208513	7
4086349338	4086349338	3505247000	3505247000	7
2506857954	2506857954	2825176098	2825176098	7
4267349584	4267349584	2143768893	2143768893	7
4307560179	4307560179	2166348116	2166348116	7
4261164252	4261164252	2147988009	2147988009	7
4407210092	4407210092	2357803037	2357803037	7
3889115417	3889115417	3355377073	3355377073	7
3871924482	3871924482	3183951661	3183951661	7
3838774275	3838774275	3228883924	3228883924	7
3845029226	3845029226	3221662371	3221662371	7
4260007365	4260007365	2146945548	2146945548	7
4399274853	4399274853	2350739200	2350739200	7
4253990528	4253990528	2100735991	2100735991	7
4257718493	4257718493	2154173640	2154173640	7
4259029289	4259029289	2145833381	2145833381	7
4246686752	4246686752	2090691978	2090691978	7
3748160736	3748160736	3376421794	3376421794	6
3738366947	3738366947	3384826747	3384826747	6
3740005376	3740005376	3383213844	3383213844	6
3740602994	3740602994	3382728324	3382728324	6
3743632775	3743632775	3380600027	3380600027	6
3744154014	3744154014	3380017136	3380017136	6
3744187223	3744187223	3379993705	3379993705	6
3744743421	3744743421	3379432262	3379432262	6
3746452674	3746452674	3378349721	3378349721	6
3754084688	3754084688	3371914077	3371914077	6
3752606793	3752606793	3372717227	3372717227	6
3752813914	3752813914	3372341345	3372341345	6
4992744524	4992744524	4046099349	4046099349	6
4998483123	4998483123	4023148654	4023148654	6
3725931343	3725931343	3399405414	3399405414	6
4982425290	4982425290	4038447554	4038447554	6
4983734006	4983734006	4039398457	4039398457	6
4983765312	4983765312	4039417212	4039417212	6
2446673201	2446673201	4428703704	4428703704	6
3726371863	3726371863	3399063077	3399063077	6
3721703371	3721703371	3403388178	3403388178	6
3723221276	3723221276	3402509270	3402509270	6
3692087509	3692087509	3368334673	3368334673	6
3668629480	3668629480	3152949565	3152949565	6
3671900197	3671900197	3161938511	3161938511	6
3676380406	3676380406	3157102950	3157102950	6
3678535927	3678535927	3154485719	3154485719	6
3681069129	3681069129	3194557925	3194557925	6
3681574215	3681574215	3194030288	3194030288	6
3681707117	3681707117	3193973666	3193973666	6
3683266115	3683266115	3357193352	3357193352	6
3705591140	3705591140	3422012877	3422012877	6
3723070965	3723070965	3402636011	3402636011	6
3710149679	3710149679	3417302119	3417302119	6
3711724383	3711724383	3415333558	3415333558	6
3716616439	3716616439	3409377262	3409377262	6
3716753218	3716753218	3409215287	3409215287	6
3721154845	3721154845	3403588700	3403588700	6
4987566957	4987566957	4041962847	4041962847	6
3722805548	3722805548	3402820769	3402820769	6
3722899589	3722899589	3402717606	3402717606	6
4986380599	4986380599	4041340261	4041340261	6
3054633679	3054633679	5059546026	5059546026	6
4987584147	4987584147	4041979353	4041979353	6
4917844215	4917844215	4364717736	4364717736	6
4897094166	4897094166	4347018367	4347018367	6
4897900590	4897900590	4347955921	4347955921	6
4898160629	4898160629	4348276126	4348276126	6
4899631437	4899631437	4350387875	4350387875	6
4900377884	4900377884	4351216126	4351216126	6
4901052096	4901052096	4351955509	4351955509	6
4925756584	4925756584	4361263402	4361263402	6
4921322561	4921322561	4363358003	4363358003	6
4917775674	4917775674	4364733384	4364733384	6
4987989928	4987989928	4042397567	4042397567	6
4917712770	4917712770	4364801419	4364801419	6
4917290554	4917290554	4364990941	4364990941	6
4917271435	4917271435	4365064056	4365064056	6
4913435811	4913435811	4368383949	4368383949	6
4913403427	4913403427	4368414993	4368414993	6
4911701893	4911701893	4369914766	4369914766	6
4907910554	4907910554	4359013077	4359013077	6
4907744760	4907744760	4358856995	4358856995	6
4896377933	4896377933	4346201391	4346201391	6
4883679766	4883679766	4340440628	4340440628	6
4890451173	4890451173	4336408941	4336408941	6
4891016445	4891016445	4335984174	4335984174	6
4988702289	4988702289	4042917917	4042917917	6
4995893236	4995893236	4047665789	4047665789	6
5006792545	5006792545	4017482299	4017482299	6
5023666444	5023666444	4034579650	4034579650	6
5005001930	5005001930	4016294356	4016294356	6
5004390201	5004390201	4035512092	4035512092	6
5004341297	5004341297	4035568623	4035568623	6
5004100620	5004100620	4035722562	4035722562	6
5003337351	5003337351	4036469057	4036469057	6
5002891423	5002891423	4036700457	4036700457	6
5002713820	5002713820	4021434497	4021434497	6
5002058568	5002058568	4021105275	4021105275	6
5025384563	5025384563	4021749736	4021749736	6
4874888167	4874888167	4341875890	4341875890	6
4871721752	4871721752	4340815647	4340815647	6
4883420159	4883420159	4340690076	4340690076	6
4891189277	4891189277	4335887100	4335887100	6
3650701745	3650701745	3202021056	3202021056	6
4906604116	4906604116	4357878907	4357878907	6
2440176585	2440176585	4434006990	4434006990	6
1925316504	1925316504	3695775990	3695775990	6
2019179759	2019179759	3827382372	3827382372	6
2018185635	2018185635	3826598472	3826598472	6
2017943077	2017943077	3826378140	3826378140	6
2017393728	2017393728	3825770207	3825770207	6
2014441412	2014441412	3820994765	3820994765	6
2000990910	2000990910	3801066675	3801066675	6
1994290019	1994290019	3795625668	3795625668	6
894512066	894512066	457939548	457939548	6
1924630136	1924630136	3695099600	3695099600	6
2461932638	2461932638	4407570523	4407570523	6
1928246135	1928246135	3699256655	3699256655	6
1928542892	1928542892	3699584312	3699584312	6
1931524661	1931524661	3702900167	3702900167	6
1935519198	1935519198	3707485041	3707485041	6
1935750414	1935750414	3707702376	3707702376	6
1950509094	1950509094	3723032063	3723032063	6
1951722478	1951722478	3724099722	3724099722	6
2476950574	2476950574	4423754990	4423754990	6
2466073901	2466073901	4410703574	4410703574	6
4905895894	4905895894	4357223657	4357223657	6
2461704586	2461704586	4407395966	4407395966	6
3599242717	3599242717	3336004576	3336004576	6
2460307997	2460307997	4406346144	4406346144	6
505416127	505416127	766290394	766290394	6
507603849	507603849	764220032	764220032	6
505047634	505047634	767101382	767101382	6
3594727089	3594727089	3338919397	3338919397	6
483710379	483710379	808197303	808197303	6
485285068	485285068	809857132	809857132	6
3600221076	3600221076	3335059028	3335059028	6
505293730	505293730	766407976	766407976	6
3597398646	3597398646	3337087599	3337087599	6
3613707228	3613707228	3327760574	3327760574	6
3623725213	3623725213	3316844431	3316844431	6
3623807739	3623807739	3316738046	3316738046	6
3624203064	3624203064	3316487143	3316487143	6
3637042687	3637042687	3214403446	3214403446	6
3637481328	3637481328	3214029514	3214029514	6
3604464787	3604464787	3332060400	3332060400	6
1815660521	1815660521	2532850846	2532850846	5
1842957088	1842957088	2501462654	2501462654	5
1840755787	1840755787	2503549123	2503549123	5
1792584899	1792584899	2561327627	2561327627	5
1809367831	1809367831	2538938747	2538938747	5
1807126358	1807126358	2541835984	2541835984	5
1850575541	1850575541	2492103370	2492103370	5
1791511244	1791511244	2562315971	2562315971	5
1849147039	1849147039	2493507345	2493507345	5
1876713859	1876713859	3666410009	3666410009	5
1857494488	1857494488	2484983094	2484983094	5
1859076161	1859076161	2482919528	2482919528	5
1866879606	1866879606	2470245486	2470245486	5
1884092592	1884092592	3658593661	3658593661	5
1885392991	1885392991	3657167962	3657167962	5
1886140065	1886140065	3656268821	3656268821	5
1887652632	1887652632	3654924305	3654924305	5
1778025542	1778025542	2580411629	2580411629	5
1895250843	1895250843	3646744777	3646744777	5
1900825687	1900825687	3639725929	3639725929	5
1778187833	1778187833	2580062509	2580062509	5
1970876356	1970876356	3745520384	3745520384	5
1776819782	1776819782	2581596401	2581596401	5
1772537604	1772537604	2585802278	2585802278	5
1287396126	1287396126	387530495	387530495	5
1191302598	1191302598	336994892	336994892	5
1308957723	1308957723	413290044	413290044	5
1315180538	1315180538	421099679	421099679	5
1316432218	1316432218	422402230	422402230	5
1325568455	1325568455	433494982	433494982	5
1325731292	1325731292	433689230	433689230	5
2450810264	2450810264	4425698147	4425698147	5
1979511732	1979511732	3754019511	3754019511	5
2455284482	2455284482	4417896323	4417896323	5
2457735654	2457735654	4416273260	4416273260	5
1969030250	1969030250	3743014723	3743014723	5
1646469796	1646469796	2729408784	2729408784	5
1647363546	1647363546	2728668181	2728668181	5
1642779199	1642779199	2733762047	2733762047	5
1718987300	1718987300	2644301997	2644301997	5
1725981653	1725981653	2635965253	2635965253	5
1750559578	1750559578	2610005858	2610005858	5
1766286747	1766286747	2592540968	2592540968	5
1309555723	1309555723	413964099	413964099	5
